CustomerID,age,salary_k,tenure_years,number_of_logins,complaints,engagement_score,subscription_type,region,device_type,signup_date,last_active_date,churn
CUST_5AC64880,42.3384245088437,16.75438097028615,0.97,30,4,14.24,Basic,Germany,Mobile,2018-03-10,2024-08-10,1
CUST_EE2D0C86,33.98467975450451,44.009927896581345,2.57,15,1,8.62,Standard,India,Mobile,2018-07-19,2024-07-25,0
CUST_170D9148,30.35509141224067,45.78463638658339,0.37,16,1,5.81,Standard,Canada,Smart TV,2017-08-28,2024-08-24,0
CUST_4BC5E4CE,34.00627231766681,17.70924015025609,0.94,15,6,6.21,Basic,India,Smart TV,2024-07-25,2024-02-18,1
CUST_977877A8,51.214963646642744,23.392187581913035,1.55,18,2,11.43,Standard,UK,Smart TV,2020-03-02,2024-08-15,0
CUST_DAAD12BA,36.401303707600356,24.896445598257046,2.0,28,4,16.83,Basic,UK,Web,2020-01-20,2024-09-19,0
CUST_C7BF659D,37.28528500595177,38.0243770976729,0.0,23,8,12.63,Basic,USA,Mobile,2020-01-30,2024-08-07,1
CUST_9306DDDA,34.18505550787858,51.8788816979188,6.59,18,1,18.25,Premium,UK,Web,2018-01-21,2024-10-21,0
CUST_D4CE3819,48.95720395067172,11.428237293924127,0.02,18,3,9.91,Basic,India,Mobile,2023-11-07,2024-04-12,0
CUST_BEE7A371,54.95732760365549,22.340711273283755,4.46,23,5,22.36,Standard,India,Web,2023-07-04,2024-10-07,1
CUST_3D25C203,41.66251203759744,22.54943759402606,1.91,20,4,16.04,Basic,India,Smart TV,2019-10-28,2024-02-26,1
CUST_F4659D2B,40.79803296582706,13.083397677668588,2.23,20,3,15.8,Basic,India,Mobile,2023-06-02,2024-07-16,0
CUST_BCC2949A,37.14686663469997,21.550646089624593,0.7,21,2,12.59,Basic,Canada,Web,2023-01-05,2024-03-10,0
CUST_81031B8E,20.779205818149137,,2.8,14,1,11.25,Standard,India,Mobile,2017-09-18,2024-03-27,0
CUST_AD73F86C,45.56494264065075,20.854249708883398,2.31,16,3,14.84,Standard,UK,Web,2017-12-07,2024-11-23,0
CUST_70D79BC4,39.26145691005541,12.137328174719102,0.54,24,3,15.07,Basic,Canada,Web,2024-03-21,2024-09-30,0
CUST_C86DA089,44.364416732182136,89.60454944828926,0.82,20,2,11.06,Standard,Germany,Web,2017-09-07,2024-11-10,0
CUST_FEE44A60,35.220882827113854,27.812428199332626,0.21,20,0,7.98,Standard,Canada,Web,2020-07-01,2024-06-26,0
CUST_F8B32100,35.92717829149348,29.26502926747298,0.21,19,2,7.92,Basic,Canada,Mobile,2016-09-22,2024-10-05,0
CUST_E49F8B11,32.8988282144626,13.956070205886634,0.04,18,3,6.12,Basic,India,Mobile,2020-02-14,2024-04-12,1
CUST_728365FB,45.76282072369777,29.954199612852364,0.75,18,1,8.78,Basic,India,Mobile,2016-01-15,2024-10-15,0
CUST_3587BFAB,31.84010401594335,25.136324102114774,3.42,27,3,21.72,Basic,USA,Mobile,2023-04-25,2024-02-18,0
CUST_5972D9DA,58.81953666097695,9.736952896720616,1.14,22,3,15.24,Basic,UK,Web,2015-05-29,2024-09-05,0
CUST_AD6BA8EA,43.50298186429788,15.906545546187449,1.26,14,6,8.47,Basic,India,Smart TV,2024-02-03,2024-08-30,1
CUST_EBF714EE,24.772345585185697,39.944043921087584,0.42,27,5,13.36,Basic,India,Mobile,2022-02-16,2024-09-15,1
CUST_8C2AEAB2,36.247485084046936,59.893964481976106,2.57,19,0,13.26,Premium,USA,Mobile,2017-10-07,2024-08-16,0
CUST_847A8E98,30.564077421211227,30.071976065564566,1.26,18,3,9.43,Basic,India,Web,2022-07-25,2024-01-05,0
CUST_2C4A6CA8,20.43912730768186,37.29819736754561,3.38,14,0,11.68,Premium,UK,Mobile,2018-03-15,2024-03-14,0
CUST_91AAEAA3,52.369496339631745,21.267019027452022,4.06,15,6,18.53,Standard,India,Web,2016-08-02,2024-02-23,1
CUST_C0FF9CD8,46.05895155388331,24.494933686121144,2.64,15,0,11.7,Standard,Germany,Mobile,2020-12-26,2024-02-27,0
CUST_5EEE3C88,42.100652839586274,39.87577390661927,0.97,14,1,8.76,Premium,USA,Mobile,2020-05-16,2024-06-01,0
CUST_645EEFB1,40.303547630356285,54.27173091627743,2.13,21,1,9.28,Premium,USA,Mobile,2022-06-27,2024-04-12,0
CUST_8C2DD59B,24.756004900106046,46.41520170894316,0.87,18,3,8.88,Standard,USA,Mobile,2021-03-05,2024-08-28,0
CUST_DF700625,32.52256388433631,15.912515252452083,7.0,23,4,23.47,Basic,UK,Mobile,2023-05-07,2024-08-30,1
CUST_62AFF65A,46.719576280334174,24.149464332028145,4.36,23,2,21.47,Standard,India,Mobile,2020-09-22,2024-03-19,0
CUST_5D2B64F6,25.94956241694985,28.735574068435202,2.04,19,1,15.5,Standard,Canada,Web,2021-10-25,2024-11-30,0
CUST_069CBFF5,21.759538412460042,21.966953205805446,10.0,21,2,32.47,Standard,India,Web,2017-05-29,2024-04-28,0
CUST_8DA5AC25,34.70140621751091,32.53520145110358,2.37,28,0,15.74,Standard,USA,Mobile,2022-07-19,2024-08-24,0
CUST_E7F86AE2,36.15732024174807,38.841940815370556,1.19,19,7,14.47,Standard,UK,Web,2023-10-18,2024-05-31,0
CUST_6F5380E3,38.877878544807544,40.07045178422603,0.3,19,4,8.89,Basic,India,Smart TV,2023-06-23,2024-02-01,1
CUST_51AFAEC5,45.23947757834311,48.14255567954328,2.35,13,3,9.16,Premium,USA,Mobile,2022-12-16,2024-10-31,0
CUST_4DB9FD58,43.692836804105575,22.67968259978526,5.91,24,5,24.46,Basic,USA,Web,2020-01-11,2024-05-05,1
CUST_AE101388,38.961598313732665,,6.05,26,5,27.8,Basic,USA,Mobile,2016-03-15,2024-02-17,1
CUST_68A9BF63,48.28770163342717,29.517938290646654,2.78,20,2,16.14,Standard,UK,Mobile,2019-09-04,2024-11-12,0
CUST_D463BF05,24.72649958879815,58.526764626532746,1.5,17,1,8.55,Premium,UK,Smart TV,2021-02-23,2024-01-30,0
CUST_3A246DBD,44.06782202927734,20.283865842206453,3.15,20,1,17.6,Basic,India,Web,2022-08-29,2024-04-18,0
CUST_88B3C320,45.27933329331592,34.20988110015257,4.31,22,3,22.35,Standard,UK,Web,2021-05-15,2024-02-17,0
CUST_DC7B2524,24.404070861351254,33.43836271952322,1.59,23,3,12.15,Basic,Canada,Mobile,2022-04-29,2024-03-19,0
CUST_5AB49122,25.107504865358333,29.49561399425956,1.94,19,1,13.5,Standard,India,Smart TV,2015-07-11,2024-01-18,0
CUST_59406F80,32.66431576801906,24.35151206163903,3.42,21,4,16.8,Standard,India,Mobile,2016-06-10,2024-03-08,0
CUST_B80021DE,31.43101858398066,17.86611387173704,6.28,22,8,23.83,Basic,USA,Mobile,2020-10-22,2024-04-24,1
CUST_D88EDDDC,42.59173823500081,9.372374033589466,4.7,23,6,18.33,Basic,India,Web,2024-03-06,2024-06-26,1
CUST_F1379BE1,30.699418128889874,16.08325692731225,0.07,18,2,6.95,Basic,India,Web,2018-04-27,2024-03-31,1
CUST_9DCA991F,31.12478553141872,20.990595757291967,0.4,18,4,10.9,Standard,Canada,Web,2023-05-23,2024-02-16,1
CUST_CE7E1707,32.71333889077501,40.58802138318708,5.75,17,4,21.45,Standard,India,Smart TV,2022-07-09,2024-05-26,0
CUST_5E788952,48.00306992712565,26.336459255279152,5.38,15,1,19.33,Standard,India,Web,2019-10-12,2024-08-08,0
CUST_64243A33,37.41411184646398,19.110865950198757,1.48,19,4,14.44,Basic,UK,Web,2023-03-01,2024-08-31,1
CUST_A5E3B650,34.05152065658804,,,22,4,15.0,Basic,India,Mobile,2020-10-16,2024-08-05,1
CUST_E753943F,34.56505362342125,36.61819423112461,7.09,16,2,25.64,Standard,India,Mobile,2019-09-21,2024-01-29,0
CUST_5BDBFB4D,52.41312290661891,46.40488757188588,7.28,11,0,17.62,Premium,USA,Smart TV,2018-07-20,2024-11-29,0
CUST_92F57171,29.95903173599297,,4.58,19,2,20.08,Premium,USA,Smart TV,2019-04-21,2024-03-09,0
CUST_213FD860,52.24730623816336,33.189485467989854,0.71,18,2,11.38,Standard,India,Web,2018-04-27,2024-06-21,0
CUST_EC9440A7,40.65588110732404,13.165711634368348,3.93,26,2,20.92,Basic,USA,Mobile,2017-09-25,2024-02-23,0
CUST_C4451D92,37.496504263147806,21.543212309707684,0.32,21,1,13.4,Basic,India,Mobile,2015-08-22,2024-12-03,0
CUST_10D421D8,61.41595868591869,63.23593677319844,6.73,15,2,23.34,Premium,UK,Mobile,2015-05-09,2024-08-25,0
CUST_939EDB05,27.11702634940218,43.37995494554218,,16,1,10.17,Standard,USA,Mobile,2015-05-19,2024-10-19,0
CUST_B28BB920,36.76988797256556,12.632687805586151,3.26,17,1,14.08,Basic,USA,Mobile,2015-09-27,2024-12-28,0
CUST_DE9BBEE6,26.556774299755237,25.18116653017602,2.83,20,5,19.63,Basic,UK,Mobile,2018-03-29,2024-10-05,1
CUST_F6DEFBCC,44.49446492817335,30.07226668711774,4.5,23,4,19.36,Basic,India,Mobile,2017-10-20,2024-11-27,0
CUST_185252E4,52.86569379330309,17.959332917538564,2.41,25,1,17.52,Basic,USA,Mobile,2020-06-10,2024-04-24,0
CUST_20455914,51.473494880217004,8.966152161857561,0.18,26,0,15.39,Basic,India,Web,2017-09-12,2024-08-01,0
CUST_0B810700,48.43966523694522,27.11353667982933,3.67,17,3,14.82,Standard,USA,Web,2015-06-28,2024-10-02,0
CUST_CBFD0994,37.55966560567542,18.566696142070818,1.45,25,0,15.22,Basic,UK,Mobile,2020-11-23,2024-08-22,0
CUST_FAEB9C2B,35.79163933063466,18.361542730749356,1.16,24,4,10.43,Basic,UK,Web,2020-12-26,2024-03-25,1
CUST_590EA869,24.26405079621624,20.999716602665497,10.0,28,3,35.17,Basic,USA,Mobile,2024-04-07,2024-07-27,0
CUST_42C9E2E2,55.5249327278325,23.524320813193377,2.68,26,1,21.21,Standard,India,Web,2022-01-21,2024-07-28,0
CUST_8022B5A4,42.57495973081352,25.109704007405742,3.72,26,1,21.4,Basic,India,Smart TV,2022-07-11,2024-02-08,0
CUST_E6766E4E,33.2202778215887,16.78107604820129,2.24,24,5,16.16,Basic,USA,Mobile,2023-01-13,2024-06-09,1
CUST_EAFE5C68,48.494656644734164,22.311116535579863,4.41,24,4,21.86,Basic,USA,Web,2018-03-17,2024-06-26,1
CUST_276E22FB,28.493282539720756,12.078514010439076,4.18,15,5,18.9,Basic,India,Mobile,2018-10-26,2024-09-06,1
CUST_92B42C1B,42.257988877705046,27.31678962361618,3.21,18,2,15.96,Standard,Canada,Mobile,2018-02-19,2024-08-02,0
CUST_3589C81C,38.82131225423568,7.292639318533221,10.0,22,4,34.12,Basic,Canada,Web,2020-06-28,2024-10-14,1
CUST_0280CCD9,44.97004141475506,22.450595698404438,1.85,22,1,15.31,Standard,USA,Mobile,2019-10-21,2024-08-20,0
CUST_B9DFCB0B,39.44745328305107,40.82250637053604,3.67,25,7,19.6,Basic,USA,Mobile,2018-08-11,2024-12-02,0
CUST_B24AB07C,25.727321331481363,,4.8,25,1,23.7,Basic,India,Mobile,2015-12-29,2024-04-27,0
CUST_CBA654C5,39.6896241054779,35.49693949814929,1.41,20,3,13.86,Basic,India,Web,2018-12-25,2024-12-31,0
CUST_D39AAB6D,46.85635146988307,43.02607572812443,1.83,22,0,14.16,Premium,India,Smart TV,2017-05-11,2024-07-27,0
CUST_5022326E,34.898053600708295,5.862178904228942,10.0,23,1,33.13,Basic,USA,Web,2016-11-14,2024-12-18,0
CUST_C64CBC4D,41.16996355572175,25.28482364904862,0.1,21,0,10.93,Standard,Germany,Mobile,2019-11-11,2024-10-26,0
CUST_6323A115,29.33713690291141,7.366144812231392,1.23,21,6,13.88,Basic,USA,Mobile,2018-11-01,2024-08-26,1
CUST_439CDF9A,38.366086990478365,24.024483458962877,2.0,23,3,13.27,Standard,USA,Smart TV,2016-02-20,2024-12-09,0
CUST_C50905FA,30.802313077314434,24.626407850774967,0.0,26,1,14.24,Basic,India,Mobile,2023-06-10,2024-10-16,1
CUST_82D5F9B2,44.25426852677157,8.246413911518804,6.88,24,3,27.34,Basic,UK,Smart TV,2016-03-30,2024-09-21,0
CUST_3E931E51,37.15251485796133,57.34076801741613,1.01,13,2,10.04,Premium,USA,Mobile,2020-04-10,2024-12-01,0
CUST_2E11D7EE,46.09527825936948,27.47646299323388,0.89,15,1,10.52,Standard,USA,Mobile,2020-04-10,2024-12-05,0
CUST_E543A0BD,45.609642449797114,16.486341347626215,,21,3,21.35,Basic,USA,Mobile,2019-09-26,2024-03-27,0
CUST_26384C7C,44.529307567810164,47.89089034319204,0.98,20,0,9.09,Premium,USA,Web,2017-09-25,2024-11-10,0
CUST_A2A0B426,41.32535195058938,11.301155245208264,3.22,15,6,14.89,Basic,USA,Mobile,2022-04-07,2024-01-03,1
CUST_ED57B2A5,28.720376103080078,14.452405488465814,5.17,24,1,23.31,Basic,India,Web,2020-02-25,2024-05-09,0
CUST_8118F7C9,38.27540658078166,8.943035165542467,4.72,14,2,16.97,Basic,Germany,Web,2019-03-19,2024-01-09,0
CUST_512963F7,36.70953594604202,60.51318255488956,4.57,23,2,18.06,Standard,Canada,Web,2020-12-03,2024-08-13,0
CUST_9BB3F5B2,37.236233629946256,28.412532233110646,,30,4,15.34,Basic,India,Mobile,2017-03-28,2024-04-18,1
CUST_C93641FD,36.45146846831727,34.82044772666784,0.25,19,1,9.2,Standard,USA,Web,2023-01-06,2024-05-13,0
CUST_3E4DCA49,28.823513105194827,30.183030906246525,1.1,17,3,9.97,Basic,USA,Web,2023-12-24,2024-03-17,0
CUST_B9B4C739,21.926675239007537,30.736904444177508,0.11,26,1,11.2,Basic,UK,Smart TV,2020-01-12,2024-06-11,0
CUST_1F30F74E,34.18980286379498,25.570587979543326,2.08,21,3,17.29,Standard,USA,Web,2017-04-16,2024-01-27,0
CUST_4714CD15,39.28583418981346,28.01516460276736,1.51,15,2,11.21,Standard,Germany,Smart TV,2015-01-17,2024-04-23,0
CUST_4ADEE49D,24.401717966664094,26.861959737468208,2.44,17,5,14.91,Standard,Germany,Mobile,2024-11-18,2024-11-21,0
CUST_FEAE0651,39.00532983925592,19.231414300904483,1.06,24,0,14.17,Basic,India,Mobile,2015-08-21,2024-03-21,1
CUST_88D2E106,56.532450188971666,23.66119772838561,2.0,23,1,15.68,Standard,India,Web,2016-08-24,2024-10-19,0
CUST_AE7A703A,47.48113181245807,26.64930520790383,1.22,23,1,12.07,Standard,India,Mobile,2019-05-30,2024-02-13,0
CUST_593052E1,52.65772204415898,26.585436037017278,0.65,14,1,7.93,Standard,India,Web,2019-10-05,2024-03-04,0
CUST_EB57CB30,39.02870040932904,12.490996427572195,3.14,17,2,15.34,Basic,USA,Smart TV,2024-10-15,2024-12-29,0
CUST_DD85BCA1,48.889095845155204,13.691563607201605,3.36,20,3,15.22,Basic,India,Mobile,2022-11-12,2024-03-14,0
CUST_72A6EC56,31.661477402706964,44.09541744771296,5.3,10,1,17.26,Premium,UK,Smart TV,2022-12-27,2024-06-30,0
CUST_7CB0242F,33.66830248468769,22.18601570156166,6.23,16,0,22.17,Standard,USA,Web,2023-03-02,2024-06-19,0
CUST_2E61BFE0,19.94213037535536,33.35281126745813,3.66,21,2,18.52,Standard,India,Web,2020-10-28,2024-04-08,0
CUST_5518F49C,50.87458698431478,13.897778209045093,3.49,18,2,12.69,Basic,UK,Mobile,2019-12-31,2024-08-16,0
CUST_9E971713,53.307568144327114,12.831393507098333,0.18,23,3,13.25,Basic,USA,Mobile,2023-01-27,2024-02-10,0
CUST_DE4E5D3C,33.37504013129718,17.074633879792202,0.35,25,0,14.87,Basic,Canada,Web,2019-01-01,2024-07-10,1
CUST_C8105327,36.114933263906366,23.061651913329854,5.02,17,5,15.12,Basic,India,Web,2020-02-13,2024-11-02,1
CUST_1785DE22,28.14446901348142,18.88787934306014,0.8,20,1,13.39,Basic,USA,Web,2017-09-18,2024-08-07,1
CUST_B2FD55F5,43.16095260563654,46.45264942773139,1.32,9,1,7.26,Premium,Canada,Web,2016-03-06,2024-07-01,0
CUST_B50E1F59,48.75235521572345,27.77529362679052,0.47,18,3,11.49,Basic,India,Mobile,2018-06-05,2024-01-05,0
CUST_9E8ADF91,21.79933420268995,58.524943172003546,0.65,27,1,20.86,Premium,India,Mobile,2023-12-01,2024-09-26,0
CUST_B7CB4D35,40.92616394260445,29.02147712734168,4.48,12,4,12.83,Standard,India,Mobile,2019-10-05,2024-07-11,0
CUST_D9C5AF9E,36.67158903013372,8.476284686933994,0.91,20,2,11.52,Basic,UK,Smart TV,2024-08-06,2024-10-25,1
CUST_00F0BDE4,38.95334578726965,41.63287920710332,1.79,16,0,12.28,Premium,Canada,Web,2022-08-07,2024-10-01,0
CUST_BD940FDA,43.64281158985276,12.736415470444747,0.49,17,3,7.9,Basic,India,Mobile,2020-06-06,2024-12-29,0
CUST_1DCDFDD0,37.135477176720975,27.02165821588609,3.4,19,3,20.61,Standard,India,Mobile,2019-06-01,2024-02-15,0
CUST_EEC36ADE,37.8156254921817,17.516068739696983,3.91,23,3,15.47,Basic,India,Mobile,2018-05-31,2024-09-18,0
CUST_F74587C1,37.92056509597878,62.66699048316885,1.35,18,1,14.3,Premium,India,Web,2015-10-21,2024-09-21,0
CUST_A8F32089,46.16205089845975,48.935372945253995,4.61,22,1,19.09,Standard,Canada,Web,2021-08-14,2024-02-16,0
CUST_D0FFCF85,40.72851864121882,17.516910427684408,0.82,16,1,9.07,Basic,Germany,Smart TV,2016-05-13,2024-07-11,0
CUST_FA9F989A,40.74498856607197,25.20640504404337,3.53,16,4,16.6,Standard,USA,Web,2020-11-11,2024-01-08,1
CUST_0FF796AA,27.356177405850936,30.70048482228199,3.93,16,2,17.61,Standard,Germany,Web,2017-04-27,2024-11-06,0
CUST_9A2D5D33,35.776912663337995,39.21356156902321,10.0,26,5,35.3,Basic,USA,Smart TV,2017-09-19,2024-07-24,0
CUST_1C9608FF,46.693374598233646,25.792585029862682,0.79,20,3,12.81,Basic,UK,Mobile,2016-11-28,2024-09-18,0
CUST_2DCD54ED,39.280765935117536,14.885407909420918,0.3,27,5,14.75,Basic,USA,Smart TV,2024-06-02,2024-08-15,1
CUST_3BC10828,42.27607607619333,18.9369830263327,0.92,29,7,14.01,Basic,India,Web,2021-05-20,2024-07-17,1
CUST_45D61EA4,56.33986636946925,26.87202344617929,0.39,20,3,11.76,Standard,USA,Mobile,2020-05-14,2024-04-17,0
CUST_A7B1A9DC,45.56445335913769,42.19195767682418,0.56,18,2,7.71,Premium,Canada,Web,2021-11-19,2024-05-31,0
CUST_39AE2503,37.93911217215885,30.354213594222863,1.22,20,3,14.96,Basic,USA,Mobile,2024-11-28,2024-08-31,0
CUST_853E5EBB,32.370034929917125,18.63207671320258,1.6,21,4,13.5,Basic,USA,Mobile,2018-12-29,2024-04-24,1
CUST_51DBDD20,21.83562693932059,35.07004098909709,7.02,24,2,26.53,Basic,USA,Mobile,2021-02-25,2024-05-29,0
CUST_C3608A07,32.806714184796064,21.60081936985994,0.65,25,1,13.52,Standard,Germany,Mobile,2017-12-22,2024-02-15,0
CUST_01BB1187,36.08882698320513,39.11386829172621,10.0,19,4,28.11,Basic,Canada,Web,2017-10-27,2024-01-30,0
CUST_53EA0A50,44.01682084374004,75.37846184766309,4.98,15,2,20.12,Premium,USA,Mobile,2019-06-24,2024-05-07,0
CUST_293BF68C,36.93192319300464,22.138575325791514,6.4,25,1,24.58,Standard,Canada,Mobile,2022-03-17,2024-12-09,0
CUST_BC614F70,34.41211727542054,37.739917613783945,7.95,22,2,24.34,Basic,India,Mobile,2017-09-14,2024-09-26,0
CUST_738D126A,23.093450117134132,18.51844738853711,4.2,26,3,18.85,Basic,USA,Smart TV,2015-11-24,2024-08-30,0
CUST_F39D7495,29.912761107407825,24.260594494650558,4.66,22,4,18.76,Standard,India,Mobile,2016-02-23,2024-01-17,1
CUST_5996537C,41.67298764911065,26.412651147814007,1.73,12,4,5.76,Standard,Germany,Mobile,2016-07-09,2024-03-22,0
CUST_7F1D85C7,55.47572607081706,22.61125013985928,2.14,20,2,14.83,Standard,India,Smart TV,2024-07-26,2024-10-09,0
CUST_03A0986A,37.706480347288704,80.9845299845208,8.09,12,0,22.35,Premium,Germany,Mobile,2019-11-16,2024-09-05,0
CUST_57E7D65B,42.266066540603674,22.911876780895035,1.43,19,1,7.65,Standard,Germany,Mobile,2024-07-13,2024-10-25,0
CUST_86AE0298,47.61878787998293,33.92358583809378,0.13,19,0,10.96,Standard,India,Smart TV,2021-06-25,2024-03-17,0
CUST_C0016C8E,29.27715567135378,10.279828236400174,4.32,22,3,18.61,Basic,Germany,Mobile,2021-08-31,2024-03-28,0
CUST_A21A596B,42.800136500098134,30.368071049331146,2.55,16,0,12.16,Standard,USA,Mobile,2015-07-17,2024-10-04,0
CUST_F1B84145,32.512974275302206,44.07691219410353,5.06,28,2,20.63,Standard,Germany,Mobile,2016-10-01,2024-05-23,0
CUST_6B6ABF49,44.06627450582703,19.392909666331906,0.24,25,3,15.9,Basic,USA,Web,2023-10-09,2024-08-17,0
CUST_9944A103,41.75842078587887,8.108686296792616,2.91,25,1,19.09,Basic,USA,Web,2020-03-08,2024-09-03,0
CUST_759DEE31,39.33426073437972,25.38885655549389,0.85,22,3,12.84,Basic,UK,Smart TV,2021-04-25,2024-01-24,0
CUST_4059D796,32.400308397160615,25.51113599154548,7.01,12,2,17.63,Standard,India,Web,2022-11-23,2024-08-11,0
CUST_E8D0C699,43.82302486853962,36.17632913323926,0.35,24,0,13.22,Standard,Germany,Mobile,2023-06-30,2024-10-06,0
CUST_96D91E34,56.753207999146845,63.91853115545109,5.56,15,2,20.7,Standard,Canada,Mobile,2016-07-26,2024-05-26,0
CUST_715C16A6,30.9358560001572,20.723246083344325,0.28,23,3,13.14,Standard,India,Smart TV,2019-10-01,2024-12-07,0
CUST_73AC910C,36.935055223408646,17.954346671117445,0.08,23,3,9.82,Basic,India,Mobile,2024-08-27,2024-01-15,1
CUST_C6BE858C,40.415054098437594,13.85146835307191,0.8,19,1,13.39,Basic,UK,Smart TV,2015-08-27,2024-06-20,0
CUST_CEABB673,46.62734816896349,28.772433335028268,1.22,16,4,10.52,Standard,USA,Web,2015-10-14,2024-12-04,0
CUST_A3989955,33.694500161387914,30.11655810658521,2.95,12,2,14.4,Basic,India,Mobile,2021-12-25,2024-02-09,0
CUST_D1714610,22.790192517156733,19.92067301455622,,22,5,7.53,Basic,Canada,Smart TV,2017-07-25,2024-05-26,1
CUST_D46D79EB,49.987998456980165,34.64725789557828,1.73,18,5,8.16,Basic,Germany,Web,2021-03-08,2024-10-19,0
CUST_108D246F,44.128382674488805,30.691906352428028,0.69,23,2,11.83,Basic,India,Mobile,2023-03-17,2024-01-12,0
CUST_5DE8B020,23.19330512063525,24.67260865359084,5.8,25,3,23.4,Standard,India,Mobile,2021-07-02,2024-07-07,0
CUST_6CF90A48,32.27042931408285,17.499327864744455,0.14,22,5,13.07,Basic,Canada,Smart TV,2020-10-19,2024-10-19,1
CUST_84522BE8,53.03133275896139,19.54190478780322,1.32,29,1,18.84,Basic,USA,Web,2020-12-15,2024-09-17,0
CUST_4496CCA1,50.95667867226842,8.036675371323298,2.99,20,2,19.24,Basic,Germany,Mobile,2016-08-14,2024-09-12,0
CUST_8AB59143,47.839675567308696,28.978454988542556,7.33,19,3,24.09,Standard,USA,Web,2016-08-16,2024-04-27,0
CUST_2EF106C2,35.91028911440594,24.693563003188412,6.07,12,2,18.26,Standard,USA,Mobile,2019-09-24,2024-02-23,0
CUST_D646DAD5,38.29800825311733,28.199242631357777,6.77,23,2,24.07,Standard,Germany,Mobile,2019-11-02,2024-08-28,0
CUST_EF56CB50,36.991779066558664,31.19994197363542,0.19,17,2,10.21,Standard,Canada,Mobile,2023-10-12,2024-12-08,0
CUST_A9069811,49.28176344517219,32.87344505375873,5.52,18,3,20.8,Standard,USA,Mobile,2023-12-14,2024-03-16,0
CUST_84DB612C,28.05326000087444,24.176808749762074,4.54,32,2,24.28,Standard,India,Mobile,2021-04-05,2024-11-17,0
CUST_A2926838,30.088941650116496,,6.98,23,3,25.8,Standard,UK,Mobile,2019-04-02,2024-05-30,0
CUST_A5F605E6,48.37805244781599,12.306900061782782,1.12,32,4,16.05,Basic,Canada,Mobile,2023-04-21,2024-10-24,1
CUST_008FAD6F,37.55986627540284,19.66658392099912,7.28,25,1,24.3,Basic,India,Web,2022-03-28,2024-06-04,0
CUST_1729B34E,49.6575274710861,25.57107723704575,1.55,18,2,13.08,Basic,Canada,Mobile,2019-02-04,2024-04-08,0
CUST_B0CDD0CE,30.57590750773809,19.26610274868192,3.02,21,2,16.71,Basic,Canada,Mobile,2024-08-29,2024-12-05,0
CUST_919285FC,36.3095592885824,38.284101456186,1.66,13,3,8.31,Basic,India,Web,2021-01-11,2024-11-18,0
CUST_0FD884E4,28.278121535214805,18.881484180116285,1.67,17,2,13.48,Basic,UK,Mobile,2024-04-22,2024-06-29,0
CUST_CFE6B76F,37.21408888051978,,2.37,23,8,14.03,Basic,USA,Web,2022-12-23,2024-07-12,0
CUST_DEE2ADBE,20.298314567090806,26.836754155571846,1.32,26,2,16.13,Basic,India,Mobile,2016-10-28,2024-09-11,0
CUST_8083B035,35.531258932978474,34.878106333935186,4.72,19,2,19.77,Standard,India,Mobile,2023-07-04,2024-02-20,0
CUST_634E0D65,23.06425565414038,38.61165277564627,3.01,20,0,18.14,Standard,USA,Mobile,2015-01-30,2024-08-17,0
CUST_D2D68E1D,46.56935797987794,35.90195609003703,3.51,19,1,17.08,Standard,India,Smart TV,2023-10-19,2024-12-13,0
CUST_B80D2A86,44.38869951004087,9.993131615143556,0.79,33,4,18.92,Basic,UK,Mobile,2024-09-04,2024-09-22,1
CUST_120C56FF,23.22394963071029,38.39536853321773,10.0,26,5,38.38,Standard,USA,Web,2015-04-26,2024-10-19,1
CUST_B550BE9F,50.43536829780809,48.085958955880656,3.24,14,2,15.26,Premium,India,Mobile,2017-04-18,2024-06-12,0
CUST_9FBE63F9,59.56304912251599,19.46172382328982,0.66,17,7,8.47,Basic,USA,Mobile,2021-05-08,2024-09-19,1
CUST_08DF9DBD,39.290669608202954,28.092244688254308,4.16,17,1,16.89,Standard,USA,Mobile,2022-06-03,2024-02-27,0
CUST_CA1CD86D,29.785203103444985,17.59740205574023,0.57,16,1,10.97,Basic,India,Web,2016-07-19,2024-02-08,0
CUST_A85E9EF9,61.41931774418247,11.294700682950502,0.2,17,2,7.78,Basic,USA,Mobile,2021-11-13,2024-03-29,1
